X,Y
242.63586869999997,-301.6960648
242.69517679999998,-301.76514720000006
242.75495410000002,-301.8347264000001
242.81520000000006,-301.90480000000014
242.8759139,-301.97536560000003
242.9370952,-302.0464208000001
242.99874329999994,-302.1179632
243.0608576,-302.1899904
243.1234375,-302.26250000000005
243.1864824,-302.3354896
243.24999169999995,-302.4089568
243.31396479999998,-302.4828992000001
243.37840109999996,-302.5573144
243.44329999999994,-302.63219999999995
243.50866089999997,-302.7075536
243.57448319999995,-302.7833728
243.64076629999994,-302.85965519999996
243.70750959999998,-302.9363984
243.7747125,-303.0136
243.84237439999998,-303.09125760000006
243.9104947,-303.1693688000001
243.97907279999998,-303.2479312
244.04810809999998,-303.32694239999995
244.11759999999998,-303.4064
244.18754789999997,-303.48630160000005
244.25795120000004,-303.56664480000006
244.32880930000002,-303.64742720000004
244.4001216,-303.72864640000006
244.47188750000004,-303.81030000000004
244.5441064,-303.8923856
244.6167777,-303.9749008
244.6899008,-304.05784320000004
244.7634751,-304.14121040000003
244.83749999999998,-304.225
244.91197490000002,-304.30920960000003
244.9868992,-304.39383680000003
245.06227229999996,-304.47887920000005
245.13809359999993,-304.5643344
245.21436250000002,-304.65020000000004
245.2910784,-304.7364736
245.36824069999997,-304.8231528
245.44584879999996,-304.91023520000005
245.5239021,-304.99771840000005
245.60240000000002,-305.08560000000006
245.68134189999995,-305.17387759999997
245.76072720000002,-305.2625488
245.84055529999998,-305.3516112
245.9208256,-305.4410624000001
246.00153749999998,-305.5309
246.0826904,-305.62112160000004
246.16428369999997,-305.7117248
246.2463168,-305.8027072
246.32878909999997,-305.8940664
246.41169999999997,-305.98580000000004
246.49504889999997,-306.0779056
246.5788352,-306.17038080000003
246.66305829999996,-306.26322319999997
246.7477176,-306.3564304
246.8328125,-306.45000000000005
246.9183424,-306.5439296
247.00430669999997,-306.6382168
247.09070479999997,-306.7328592
247.1775361,-306.82785440000004
247.26479999999998,-306.92320000000007
247.35249589999995,-307.0188936
247.44062319999998,-307.1149328
247.5291813,-307.21131520000006
247.61816959999996,-307.3080384
247.7075875,-307.4051
247.7974344,-307.5024976
247.88770969999996,-307.6002288
247.97841279999997,-307.69829119999997
248.06954309999998,-307.79668240000007
248.1611,-307.89540000000005
248.2530829,-307.9944416
248.34549119999997,-308.0938048
248.43832429999998,-308.1934872
248.5315816,-308.2934864
248.6252625,-308.39380000000006
248.71936639999998,-308.49442560000006
248.8138927,-308.5953608000001
248.90884079999998,-308.6966032
249.00421010000002,-308.79815040000005
249.1,-308.90000000000003
