163.88812500000006,-465.3679
163.88812500000006,-465.3679
163.88812500000006,-465.3679
163.64809520000009,-465.5539
163.40800660000002,-465.7399
163.16786040000005,-465.92589999999996
162.92765780000005,-466.11189999999993
162.68740000000003,-466.29789999999997
162.44708820000002,-466.4839
162.20672360000003,-466.6698999999999
161.96630740000006,-466.8559
161.7258408000001,-467.0419000000001
161.48532500000007,-467.2279000000001
161.24476120000006,-467.41390000000007
161.00415060000006,-467.59990000000005
160.76349440000004,-467.7859000000001
160.52279380000007,-467.9719
160.28205000000003,-468.1579
160.04126420000003,-468.34389999999996
159.80043760000007,-468.5299
159.55957140000007,-468.7159000000001
159.31866680000007,-468.90190000000007
159.0777250000001,-469.0879000000001
158.83674720000008,-469.2739000000001
158.59573460000007,-469.45990000000006
158.35468840000007,-469.6459000000001
158.11360980000006,-469.8319000000001
157.87250000000006,-470.0179
157.63136020000002,-470.2039
157.39019160000007,-470.3899
157.14899540000005,-470.57590000000005
156.90777280000003,-470.76189999999997
156.66652500000004,-470.94789999999995
156.42525320000001,-471.1338999999999
156.18395860000004,-471.3199
155.94264240000004,-471.50589999999994
155.70130580000006,-471.6919
155.45995000000005,-471.87790000000007
155.2185762000001,-472.0639
154.97718560000007,-472.2499
154.73577940000007,-472.43589999999995
154.49435880000004,-472.6219
154.25292500000006,-472.8079
154.01147920000008,-472.99390000000005
153.7700226000001,-473.1799000000001
153.52855640000007,-473.3659000000001
153.2870818000001,-473.55190000000005
153.0456000000001,-473.7379000000001
152.80411220000008,-473.9239000000001
152.56261960000006,-474.10990000000004
152.32112340000006,-474.2959
152.0796248000001,-474.48189999999994
151.83812500000008,-474.66790000000003
151.59662520000006,-474.8539
151.35512660000006,-475.0399000000001
151.11363040000006,-475.2259
150.87213780000002,-475.41189999999995
150.6306500000001,-475.59790000000004
150.38916820000006,-475.7839
150.14769360000005,-475.9699
149.9062274000001,-476.15590000000003
149.66477080000004,-476.3419
149.42332500000006,-476.52790000000005
149.18189120000005,-476.71389999999997
148.94047060000005,-476.8999
148.69906440000005,-477.0859
148.45767380000007,-477.2719
148.21630000000007,-477.45790000000005
147.97494420000007,-477.64390000000003
147.73360760000006,-477.82989999999995
147.49229140000006,-478.01590000000004
147.25099680000005,-478.2019
147.00972500000006,-478.3879
146.76847720000006,-478.57390000000004
146.52725460000005,-478.7599
146.28605840000006,-478.94589999999994
146.04488980000008,-479.13190000000003
145.80375000000006,-479.3179
145.56264020000006,-479.5039
145.32156160000005,-479.68989999999997
145.08051540000008,-479.8759
144.83950280000008,-480.06190000000004
144.59852500000008,-480.2479000000001
144.35758320000005,-480.4339
144.11667860000006,-480.6199
143.87581240000006,-480.8059
143.63498580000004,-480.9919
143.39420000000007,-481.1779
143.15345620000005,-481.3639
142.91275560000005,-481.54990000000004
142.67209940000006,-481.7359
142.43148880000007,-481.92190000000005
142.19092500000005,-482.10790000000003
141.95040920000008,-482.2939
141.70994260000006,-482.4799
141.46952640000006,-482.6659
141.22916180000007,-482.8519
140.98885000000007,-483.03790000000004
140.74859220000005,-483.2239
140.50838960000007,-483.4099000000001
140.26824340000005,-483.5959
140.02815480000007,-483.78190000000006
139.78812500000006,-483.96790000000004
