X,Y
283.8,-545.1
284.3501662,-544.9905762000001
284.8966496,-544.8842496
285.4394274,-544.7809374
285.97847679999995,-544.6805568
286.51377499999995,-544.583025
287.0452992,-544.4882591999999
287.5730266,-544.3961766
288.09693439999995,-544.3066944
288.6169998000001,-544.2197298
289.13320000000004,-544.1352000000002
289.64551220000004,-544.0530222
290.1539136,-543.9731135999999
290.65838140000005,-543.8953914
291.15889280000005,-543.8197728
291.655425,-543.7461749999999
292.14795519999996,-543.6745152
292.63646059999996,-543.6047106
293.12091840000005,-543.5366784000001
293.60130580000003,-543.4703358
294.0776,-543.4056000000002
294.54977820000005,-543.3423882000001
295.0178176,-543.2806176
295.48169540000004,-543.2202054
295.9413888,-543.1610688000001
296.396875,-543.103125
296.8481312,-543.0462912
297.2951346,-542.9904846
297.73786240000004,-542.9356224
298.17629179999994,-542.8816218
298.61039999999997,-542.8283999999999
299.0401642,-542.7758742
299.46556159999994,-542.7239615999999
299.8865694,-542.6725793999999
300.3031647999999,-542.6216447999999
300.715325,-542.5710750000001
301.1230272,-542.5207872000001
301.52624860000003,-542.4706986000001
301.9249664,-542.4207264
302.31915779999997,-542.3707877999999
302.70880000000005,-542.3208
303.0938702,-542.2706802000001
303.47434560000005,-542.2203456000001
303.8502034,-542.1697134
304.22142080000003,-542.1187008
304.5879750000001,-542.0672250000001
304.9498432000001,-542.0152032000001
305.30700260000003,-541.9625526
305.6594304000001,-541.9091904
306.0071038,-541.8550338
306.34999999999997,-541.8
306.6880962,-541.7440062000001
307.02136960000007,-541.6869696
307.3497974,-541.6288074
307.67335679999997,-541.5694368
307.992025,-541.508775
308.3057792,-541.4467392
308.61459659999997,-541.3832466
308.91845440000003,-541.3182144
309.2173298,-541.2515598
309.51120000000003,-541.1832
309.8000422,-541.1130522
310.08383360000005,-541.0410336
310.36255140000003,-540.9670614
310.63617280000005,-540.8910528000001
310.904675,-540.812925
311.1680352,-540.7325952000001
311.42623060000005,-540.6499805999999
311.67923840000003,-540.5649984
311.9270358,-540.4775658
312.1696,-540.3876
312.4069082,-540.2950182
312.6389376,-540.1997375999999
312.8656654,-540.1016754
313.0870688,-540.0007488
313.303125,-539.896875
313.5138112,-539.7899712000001
313.7191046,-539.6799546
313.9189824,-539.5667424000001
314.1134218,-539.4502518
314.30240000000003,-539.3304
314.4858942,-539.2071042
314.66388159999997,-539.0802816
314.83633940000004,-538.9498494000001
315.0032448,-538.8157248
315.164575,-538.677825
315.3203072,-538.5360671999999
315.4704186,-538.3903686000001
315.6148864,-538.2406464000001
315.7536878,-538.0868178000001
315.8868,-537.9288
316.0142002,-537.7665102000001
316.1358656,-537.5998655999999
316.25177340000005,-537.4287834
316.36190080000006,-537.2531808
316.466225,-537.072975
316.5647232,-536.8880832
316.65737260000003,-536.6984226000001
