X,Y
239.33903959999998,-548.7869285
239.38640000000004,-548.84
239.4340844,-548.8937315000001
239.4821072,-548.948132
239.53048280000002,-549.0032105
239.57922560000003,-549.058976
239.62835,-549.1154375
239.67787040000002,-549.1726040000001
239.7278012,-549.2304845
239.77815679999998,-549.2890880000001
239.82895159999998,-549.3484235
239.8802,-549.4085
239.93191639999998,-549.4693265000001
239.98411519999996,-549.5309120000001
240.03681079999996,-549.5932654999999
240.09001759999998,-549.6563960000001
240.14374999999998,-549.7203125000001
240.19802239999999,-549.785024
240.25284919999996,-549.8505395
240.3082448,-549.916868
240.3642236,-549.9840185
240.4208,-550.0520000000001
240.47798839999996,-550.1208214999999
240.53580319999998,-550.1904920000001
240.59425879999998,-550.2610205000001
240.65336959999996,-550.332416
240.71314999999996,-550.4046874999999
240.77361439999999,-550.477844
240.83477719999996,-550.5518945000001
240.89665279999997,-550.626848
240.9592556,-550.7027135000001
241.0226,-550.7795000000001
241.08670039999998,-550.8572165
241.15157119999998,-550.935872
241.2172268,-551.0154755
241.28368159999997,-551.096036
241.35094999999998,-551.1775625
241.41904639999998,-551.260064
241.48798520000003,-551.3435495000001
241.5577808,-551.428028
241.62844760000002,-551.5135085000001
241.7,-551.6
241.7,-551.6
241.75123989999997,-551.6602696
241.80295919999998,-551.7210768
241.8551573,-551.7824192
241.90783359999998,-551.8442944
241.96098749999996,-551.9067000000001
242.01461839999996,-551.9696336
242.06872569999996,-552.0330928
242.1233088,-552.0970752000001
242.1783671,-552.1615784000002
242.2339,-552.2266
242.28990690000003,-552.2921376000002
242.34638719999995,-552.3581888
242.4033403,-552.4247512000001
242.46076559999997,-552.4918223999999
242.51866249999992,-552.5594
242.57703039999996,-552.6274816
242.63586869999997,-552.6960648
242.69517679999998,-552.7651472000001
242.75495410000002,-552.8347264
242.81520000000006,-552.9048000000001
242.8759139,-552.9753656
242.9370952,-553.0464208000001
242.99874329999994,-553.1179632000001
243.0608576,-553.1899904
243.1234375,-553.2625
243.1864824,-553.3354896000001
243.24999169999995,-553.4089568
243.31396479999998,-553.4828992
243.37840109999996,-553.5573143999999
243.44329999999994,-553.6321999999999
243.50866089999997,-553.7075536
243.57448319999995,-553.7833727999999
243.64076629999994,-553.8596551999999
243.70750959999998,-553.9363983999999
243.7747125,-554.0136
243.84237439999998,-554.0912576000001
243.9104947,-554.1693688
243.97907279999998,-554.2479311999999
244.04810809999998,-554.3269424
244.11759999999998,-554.4064000000001
244.18754789999997,-554.4863016
244.25795120000004,-554.5666448000001
244.32880930000002,-554.6474272
244.4001216,-554.7286464000001
244.47188750000004,-554.8103000000001
244.5441064,-554.8923856000001
244.6167777,-554.9749008
244.6899008,-555.0578432000001
244.7634751,-555.1412104
244.83749999999998,-555.225
244.91197490000002,-555.3092096
244.9868992,-555.3938368
245.06227229999996,-555.4788792
245.13809359999993,-555.5643344
245.21436250000002,-555.6502
245.2910784,-555.7364736
245.36824069999997,-555.8231527999999
245.44584879999996,-555.9102352
245.5239021,-555.9977184
245.60240000000002,-556.0856
245.68134189999995,-556.1738776
245.76072720000002,-556.2625488
245.84055529999998,-556.3516112
245.9208256,-556.4410624
246.00153749999998,-556.5309
246.0826904,-556.6211216
246.16428369999997,-556.7117248
246.2463168,-556.8027072
246.32878909999997,-556.8940663999999
246.41169999999997,-556.9857999999999
246.49504889999997,-557.0779056
246.5788352,-557.1703808
246.66305829999996,-557.2632232
246.7477176,-557.3564304
246.8328125,-557.45
246.9183424,-557.5439296
247.00430669999997,-557.6382167999999
247.09070479999997,-557.7328592
247.1775361,-557.8278544
247.26479999999998,-557.9232
247.35249589999995,-558.0188936
247.44062319999998,-558.1149327999999
247.5291813,-558.2113152
247.61816959999996,-558.3080384
247.7075875,-558.4051
247.7974344,-558.5024976
247.88770969999996,-558.6002288
247.97841279999997,-558.6982912
248.06954309999998,-558.7966824
248.1611,-558.8954
248.2530829,-558.9944416
248.34549119999997,-559.0938047999999
248.43832429999998,-559.1934871999999
248.5315816,-559.2934864
248.6252625,-559.3938
248.71936639999998,-559.4944255999999
248.8138927,-559.5953608
248.90884079999998,-559.6966031999999
249.00421010000002,-559.7981503999999
249.1,-559.9
