339.4940313,-364.13333119999993
339.25403120000004,-364.3193311999999
339.0140305,-364.5053311999999
338.7740286,-364.6913312
338.53402489999996,-364.87733119999984
338.29401879999995,-365.0633311999998
338.05400969999994,-365.24933119999986
337.813997,-365.43533119999984
337.5739801000001,-365.62133119999993
337.33395840000003,-365.80733119999996
337.09393130000007,-365.99333119999994
336.85389820000006,-366.1793311999999
336.6138585,-366.36533119999996
336.3738116,-366.5513311999999
336.13375690000004,-366.7373311999999
335.8936938,-366.92333119999984
335.65362170000003,-367.10933119999993
335.41354,-367.29533119999985
335.1734481000001,-367.48133119999994
334.93334540000006,-367.6673312
334.6932313000001,-367.8533312
334.4531052000001,-368.03933119999994
334.21296650000005,-368.2253311999999
333.97281460000005,-368.4113311999999
333.7326489,-368.5973311999999
333.4924688,-368.7833311999999
333.25227370000005,-368.9693311999999
333.01206299999996,-369.1553311999999
332.77183610000003,-369.34133119999996
332.5315924,-369.5273311999999
332.2913312999999,-369.71333119999986
332.05105219999996,-369.8993311999999
331.8107545,-370.08533119999987
331.57043759999993,-370.2713311999999
331.33010089999993,-370.4573311999998
331.0897438,-370.6433311999999
330.8493657,-370.82933119999996
330.608966,-371.0153311999999
330.3685441,-371.2013311999999
330.1280994,-371.3873311999999
329.8876313,-371.5733312
329.6471392,-371.75933119999996
329.4066225000001,-371.94533119999994
329.16608060000004,-372.1313312
328.92551290000006,-372.31733119999996
328.6849188000001,-372.5033312
328.44429770000005,-372.68933119999997
328.203649,-372.8753311999999
327.96297210000006,-373.0613312
327.7222664,-373.2473311999999
327.4815313,-373.43333119999994
327.2407662,-373.6193311999999
326.9999705,-373.8053311999999
326.7591436,-373.9913312
326.51828489999997,-374.17733119999986
326.2773938,-374.3633311999999
326.03646970000005,-374.5493311999999
325.79551200000003,-374.7353311999999
325.55452010000005,-374.9213311999999
325.31349339999997,-375.1073311999999
325.0724313,-375.29333119999995
324.83133319999996,-375.47933119999993
324.5901985,-375.66533119999997
324.3490266,-375.85133119999995
324.10781690000005,-376.0373312
323.86656880000004,-376.2233311999999
323.6252817,-376.40933119999994
323.383955,-376.5953311999999
323.1425881,-376.78133119999995
322.9011804,-376.96733119999993
322.65973130000003,-377.15333119999985
322.4182402,-377.3393311999999
322.1767065,-377.5253311999999
321.9351296,-377.7113311999999
321.69350890000004,-377.89733119999994
321.4518438,-378.0833311999999
321.2101337,-378.26933119999995
320.968378,-378.4553311999999
320.7265761,-378.6413311999999
320.4847274,-378.82733119999995
320.24283130000003,-379.0133312
320.0008872,-379.1993311999999
319.7588945,-379.38533119999994
319.51685260000005,-379.5713311999999
319.2747609,-379.7573311999999
319.03261879999997,-379.94333119999993
318.7904257,-380.1293311999999
318.548181,-380.31533119999995
318.3058841,-380.5013311999999
318.06353440000004,-380.68733119999996
317.8211313,-380.87333119999994
317.5786742,-381.0593311999999
317.3361625,-381.24533119999995
317.0935956,-381.43133119999993
316.8509729,-381.61733119999997
316.6082938,-381.80333119999995
316.3655577,-381.9893311999999
316.122764,-382.1753312
315.8799121,-382.36133119999994
315.63700140000003,-382.5473312
315.3940313,-382.73333119999995
315.3940313,-382.73333119999995
315.3940313,-382.73333119999995
