X,Y
67.52542719340086,-51.00126089335326
67.90994930595616,-50.59924817773148
68.21111185102471,-50.13041036439987
68.4614369664526,-49.63217343103815
68.68848666435896,-49.12278845881237
68.91498688953715,-48.613156346998224
69.16295675648983,-48.11372307754374
69.45754743053037,-47.64062238009429
69.76594660647336,-47.42456805662068
70.29129735328107,-46.9187825052737
70.82689586279737,-46.77294901612356
71.38156387221215,-46.714801778360105
71.9365325084599,-46.65959762182974
72.49178968440431,-46.60737566290993
73.04732370756274,-46.558186379061674
73.60312304373541,-46.512091912930146
74.15917607604604,-46.46916656994063
74.7154708502101,-46.42949751930868
75.27199479598626,-46.393185716075905
75.82873441324124,-46.36034707030688
76.38567490874222,-46.3311138995203
76.94279976630875,-46.30563671249093
77.50009022823414,-46.28408638763809
78.05752465905361,-46.26665682854521
78.6150777533057,-46.253568204388756
79.1727195354125,-46.245070916561176
79.73041408070922,-46.24145047791658
80.28811785876667,-46.24303355278417
80.84577755949296,-46.250195491463806
81.40332720167827,-46.26336981332592
81.96068423142137,-46.28306026468504
82.51774417510597,-46.30985632748672
83.07437318557692,-46.344453424076676
83.63039745401267,-46.38767961908106
84.18558785024493,-46.44053147241977
84.73963710899291,-46.50422303365016
85.29212502722284,-46.58025410471349
85.8424637338024,-46.67050738397719
86.38980857867591,-46.77738988351763
86.89792127673869,-47.003847933529535
87.34434316728343,-47.336283076713
87.70970281792081,-47.75629451307843
87.98284803493705,-48.241507774148566
88.15906344315808,-48.76979762204492
88.23526965607151,-49.32147421740754
88.2061662131412,-49.877526388007794
88.06248606423371,-50.41520621129264
87.79332948515327,-50.90178637436635
87.39746711699601,-51.29151803677755
86.90098344063009,-51.54061810179789
86.35878879063593,-51.67040490160151
85.81205700307814,-51.78043850215506
85.2629709064284,-51.87806789520896
84.712095844373,-51.96505580931177
84.15987593967647,-52.043068119149
83.60665932200004,-52.11368016694458
83.0527195619578,-52.17838638799234
82.49827379103192,-52.23861178663665
81.94349809010225,-52.29572430595916
81.38854074225637,-52.35104748691554
80.83353391571198,-52.40587304952257
80.27860429792247,-52.46147317680996
79.72388315663211,-52.51911236278235
79.16951626428015,-52.58005871317514
78.61567408934947,-52.6455945709778
78.06256262909734,-52.717026281129485
77.51043522559749,-52.7956928102498
76.95960566033934,-52.88297279510274
76.41046274537494,-52.98028940480793
75.8634864985914,-53.08911216679001
75.31926577748895,-53.210954633829054
74.77851691439069,-53.347366484984306
74.24210241169068,-53.49991841031105
73.71104809731592,-53.67017802282164
73.18655632701292,-53.859675214844145
72.67323876887858,-54.07688103674416
72.22634178226069,-54.407097115173926
71.89417033138506,-54.85275914075294
71.68859205588703,-55.36977302481373
71.5986946705023,-55.91928368794162
71.60986900635686,-56.47620003193897
71.71362373958452,-57.0235177061362
71.91077904078713,-57.54434877643011
72.21378469535321,-58.01083979463364
72.64443303859223,-58.359547501682634
73.17001425155965,-58.54446543446617
73.69246005753146,-58.73949101550887
74.20555645307512,-58.95793666968175
74.708514386084,-59.19881603086651
75.20078924624808,-59.460845173373144
75.68211224551628,-59.74249581083092
76.15250257039317,-60.04205792652584
76.61226115595183,-60.35770383099077
77.06194950829332,-60.68754670055641
77.50235839223089,-61.029688783087515
77.93447135642961,-61.3822568910215
78.35942730343557,-61.74342491558137
78.77848507744058,-62.11142457068587
79.19299173355724,-62.48454637398703
79.60435501994,-62.86113313432799
80.01401975331643,-63.23956813992309
80.42344720306349,-63.61826001539656
80.83409627391227,-63.995625976189615
81.24740513935875,-64.37007504018635
81.66477198972105,-64.7399926974896
82.0875337093551,-65.10372859094197
82.51694160199247,-65.45958888903398
82.95413377308802,-65.80583516980745
83.40010448286931,-66.1406916715308
83.85567170021746,-66.46236256164953
84.3214451420725,-66.76906027752851
84.79779809965031,-67.05904488927047
85.28484704848321,-67.3306728321294
85.78244307968637,-67.58245145495731
86.2810849292091,-67.83105128059566
86.72435786592041,-68.16797422670248
87.0873339921102,-68.58992741135366
87.34942924104934,-69.08095823869425
87.50333158340852,-69.61603770960845
87.55379899075409,-70.17071743029808
87.51033803472481,-70.72612844219452
87.380966224106,-71.26806085112837
87.16876262785505,-71.78316225341123
86.86944036152501,-72.25267679919295
86.46908543450256,-72.63815866885056
85.97456364258025,-72.89442270262425
85.45767377198723,-73.10355604872625
84.92871167157988,-73.28007171882487
84.39160272865365,-73.43007579642621
83.8489086014406,-73.5584819425832
83.30233129257485,-73.66925061399516
82.7530236958167,-73.76560980377056
82.20178175258947,-73.85023403485002
81.64916530943569,-73.92538337803481
81.09557586686746,-73.99301057890875
80.54130799020314,-74.05484459462043
79.98658449265794,-74.11245749877735
79.43158165900138,-74.16732030038582
78.87644858709578,-74.22085216340427
78.32132353091994,-74.27446689253179
77.7663495933654,-74.32962037998234
77.21169210661589,-74.38786302421461
76.65756058638222,-74.45090204791894
76.10423948796686,-74.52068039730814
75.5521346936508,-74.59948193346789
75.00184794758265,-74.69007766541351
74.45430196718756,-74.79593594928949
73.91096050035465,-74.92153217124684
73.37423305076518,-75.07280986420398
72.8482510078763,-75.25785287722464
72.34039855990959,-75.48775839175325
71.90062705549248,-75.82501523794186
71.59726904313547,-76.29067993471028
71.41721396123893,-76.8174205825211
71.33946344678878,-77.36899483151902
71.35240484559121,-77.92596811513407
71.45549607236408,-78.47337675904477
71.65992486275107,-78.99111743528748
71.98886188018959,-79.43873546021848
72.45760999363564,-79.73236373950418
73.00256120866409,-79.84817629065476
73.55758471902789,-79.9010769421301
74.11496277700866,-79.91876043326528
74.67264638348642,-79.91616021060781
75.23013594791531,-79.90082337855175
75.78734069541895,-79.87720914564989
76.34429536229408,-79.84825300613575
76.90107291132743,-79.81605499175836
77.45775406976975,-79.78222547199196
78.01441584891543,-79.74807756712387
78.57112685447319,-79.71474398180032
79.12794491884212,-79.68325417037025
79.68491518474227,-79.65459010275154
80.24206767283765,-79.62973086603635
80.79941361548792,-79.60969254021099
81.35693976239489,-79.59556807852637
81.91459953089438,-79.58857141791441
82.47229921522234,-79.5900904215808
83.0298762757079,-79.60175451066496
83.58706455761808,-79.62552522411174
84.14343723304063,-79.6638219878553
84.69831042117605,-79.7197019517969
85.25057474972678,-79.79712298828129
85.79838966505608,-79.90133312232557
86.33860688297585,-80.03944163118247
86.86804611527245,-80.21334552554956
87.3421272711111,-80.50376039508818
87.7258846644968,-80.90652854004317
87.75102922173576,-80.94080226784854
88.18435054994931,-81.91445343449091
88.24978505120696,-82.4672939553564
88.19336270050115,-83.0208728781271
88.00039130580855,-83.54226932329806
87.66464189210541,-83.98475744334966
87.20866407150545,-84.30204314879023
86.68201106144612,-84.4816822661921
86.13886996678443,-84.60816504668148
85.59141125013,-84.7144407136987
85.0406543494548,-84.80206654245167
84.48748375073077,-84.87291629559905
83.93262868147156,-84.92912033945146
83.37665911545287,-84.97300557708454
82.81999596868374,-85.00704078631176
82.26293234713651,-85.03379049768829
81.7056625581539,-85.0558781865981
81.148315996435,-85.07595767340982
