X,Y
53.003542839070114,-91.2310351330601
53.513978889258205,-90.80445158148258
53.824810207589216,-90.21124288891569
54.06210945173663,-89.5829171441037
54.35221659248634,-88.9779356075137
54.75739291956129,-88.44414050973793
55.273641193693294,-88.01655132923533
55.6620056588596,-87.8716894632708
56.49133181265928,-87.4600870919785
57.14394043768649,-87.30271956223429
57.805324288522236,-87.18611933869907
58.472006225695154,-87.1051341243366
59.141921971257624,-87.05755641481136
59.81323120228215,-87.03680512212085
60.48487646093237,-87.03458613667502
61.15647663750817,-87.04340903044987
61.827986810232844,-87.05765815610813
62.499460582751176,-87.07355791179275
63.17095093660392,-87.08873481020996
63.84248601381017,-87.10176952208268
64.51407161353447,-87.11185737143343
65.18569922560032,-87.11857877186715
65.85735293340169,-87.12175152195373
66.52901401342746,-87.12133775936977
67.2006636287931,-87.11738580262404
67.87228424268987,-87.10999387275486
68.54386025228546,-87.09928747624689
69.21537817820914,-87.08540533334877
69.88682661668697,-87.0684906758195
70.55819607621808,-87.04868593546723
71.22947876784885,-87.02612958280488
71.88631085688286,-87.12407895443356
72.41116082013887,-87.5326167667741
72.73168048365352,-88.11929024319274
72.87532318607087,-88.77371256681293
72.86760273351143,-89.4439883740888
72.70732266262125,-90.09446345947951
72.36745522262584,-90.66991014703778
71.82581461566788,-91.0557323557466
71.16531991398494,-91.15719845380552
70.49471658610061,-91.19473447836899
69.82355974377313,-91.22057148096935
69.15206893320745,-91.23542396951122
68.48042936662756,-91.24015663850146
67.80878589326063,-91.23581207741431
67.1372371835956,-91.22364843059687
66.46583065687547,-91.20519161358419
65.7945592639586,-91.18230911319785
65.12336246668535,-91.15731633003404
64.45213637898408,-91.13313291903721
63.78076375324848,-91.11351744265482
63.10918728935648,-91.10342670598509
62.43757915189865,-91.10957477339845
61.76672840655411,-91.1413043647329
61.098926659773454,-91.21189479229798
60.439953887386935,-91.34022339440244
59.803088280983054,-91.55154289678654
59.21452400405897,-91.87270173129296
58.7115567641642,-92.31552700710276
58.31513924659431,-92.8562664552066
58.05266667711109,-93.47318894909793
57.911594641452176,-94.1289251234365
57.899152456392805,-94.7992180140536
58.051894224512964,-95.45080606275758
58.41799176922956,-96.00840947422387
58.948698134909634,-96.4191686787417
59.48679283336642,-96.8211428103011
60.022994743634115,-97.22563807811545
60.55704445395791,-97.63297031670061
61.08862914879944,-98.04351385669521
61.61737000164571,-98.45771296825151
62.14280816246976,-98.87609300831603
62.66439232230864,-99.29926693431142
63.181476503185756,-99.72792644973232
63.69335000035585,-100.16279332617304
64.19934904740492,-100.6044804780965
64.69914282111132,-101.0531774257677
65.19329610012002,-101.50808180715636
65.68399673868184,-101.96671252563439
66.17522917568344,-102.4247725360132
66.67150653656498,-102.87735361646352
67.17588883725975,-103.32087721275538
67.68922399415612,-103.75400692583167
68.21084155144692,-104.17712927060924
68.73950034647814,-104.59142479716314
69.27394059464106,-104.99823840589058
69.81603776961684,-105.39425633015273
70.45427400017832,-105.59169595356879
71.12168663787185,-105.66606719359731
71.78740573878879,-105.75324309403527
72.42629418635747,-105.95420701989978
72.95700325642083,-106.35793098452771
73.27287591937623,-106.94417589541086
